"rev_id","rest_id","rev_rating","review_text","is_local_guide","reliability_score","sentiment_score"
7237,"ChIJN1PHD-jR5zsRaXgpQcUAJt4","3.0","The fries were pretty good Although the belgian milkshake that i ordered wasnt worth its price I expected it to be a thick shake but it wasnt one The richness of a milkshake was missing in this one Further seating was limited at a time 810 people could be seated",True,35,"-1"
7238,"ChIJN1PHD-jR5zsRaXgpQcUAJt4","4.0","Always a good memories a small cute place opposite to my college which has so much memories gossips  stress busting laughs and peace captured of all the students and people living around just  like the quote they say spread the love come the j  must try their tandoori chicken fries  magic fries and cheese popcorn fries",True,59,"1"
7239,"ChIJN1PHD-jR5zsRaXgpQcUAJt4","4.0","One of the first to come up with cheese fries in Mumbai and suburbs inexpensive lip smacking and unique I had ordered the chicken burrito fries and chicken pizza fries There is a usual wait time of 10 minutes also dont come if you mind standing while you eat Along with the fries there are a plethora of things to choose from Right from desserts to drinks and milkshakes Hit like if helpful",True,99,"1"
7240,"ChIJN1PHD-jR5zsRaXgpQcUAJt4","5.0","Yummylicious   every bite of this was mouthwatering Delighted by the orange slush 60 Looking forward to try out more of their varieties in fries I have also tried their pizza fries and burrito fries veg luck But chicken sausage is one of a kind",True,25,"1"
7241,"ChIJ28tTIffR5zsRehKMGdct0Mg","3.0","My recent experience at McDonalds was disappointingly unsatisfactory The hygiene standards were notably subpar with unclean tables and floors that gave an overall impression of neglect The restrooms were far from sanitary raising concerns about the overall cleanliness practices within the establishment Adding to the dissatisfaction was the poor service encountered Staff members appeared disinterested and unmotivated leading to extended wait times and a lack of responsiveness to customer concerns The overall atmosphere was one of disorganization making it evident that there is a need for improvement in both training and management The unhygienic conditions and lackluster service have left me with reservations about returning to this particular McDonalds location Its disheartening to witness such a decline in standards from a globally recognized brand that should prioritize cleanliness and customer satisfaction",True,48,"-1"
7242,"ChIJ28tTIffR5zsRehKMGdct0Mg","4.0","Overall good     Mostly  teenagers  friends meet  point     Really its hot   area",True,476,"1"
7243,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","It is a good experience everytime i visit here atmosphere is very engaging and the staff is friendly and welcoming i had a great experience Thank you Food",False,1,"1"
7244,"ChIJ28tTIffR5zsRehKMGdct0Mg","1.0","Though the outlet is very much nearby to CSMT station I would rate the place as 1 Because of their servicethis is 3rd time I have experienced that whenever I take Parcel Take away they never give tissue papercomplementary sauces unless asked for And when we reach our destination and open the bag you are obviously to find this missing tissue as well as sauces packet Not even single they give",True,25,"-1"
7245,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","Just want to say that Iwas lovin it I am lovin it and will always be lovin it The non veg burgers are delicious French fries are crispy soft and tasty Got many discounts through app Recommended burgers are Mc Spicy Chicken Mc Chicken Chicken Kabab Aloo Tikki Mexican Aloo Tikki The Chicken Nuggets are very juicy and tasty",True,35,"1"
7246,"ChIJ28tTIffR5zsRehKMGdct0Mg","1.0","The counter was empty there was no cashier to take orders There was only one staff in the entire joint doing everything from being a barista to serving people due to which they couldnt take my order had to wait 30 minutes and then had to leave as I getting late ",True,77,"-1"
7247,"ChIJ28tTIffR5zsRehKMGdct0Mg","4.0","Nice place Food is good But it is crowded so you have to wait for sit Service is fast Staff is also good Cafe is good clean and decent",True,22,"1"
7248,"ChIJ28tTIffR5zsRehKMGdct0Mg","3.0","I had a terrible experience at McDonald s Mumbai The food was cold and tasteless the service was slow and rude and the place was dirty and noisy I ordered a burger it was just sad and pathetic They just ignored me and attended to other customers The restaurant was also crowded and chaotic with no proper seating or hygiene No cup for water dispenser I regretted wasting my money and time I will never go back to this place again It is the worst McDonald s I have ever been to",True,92,"-1"
7249,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","One of the best place to spend some time it is directly in front of CST railway station If you have a train to catch or have some time left for your train you can easily enjoy your meal and by walk you can reach the station Yeah it is always crowded",True,75,"1"
7778,"ChIJaxx2X1645zsR5tJZf6vCxXc","5.0","Overall a good experience Food quality and service was awesome Thanks to the owner who personally visits every table checks if and asks for feedback",True,90,"1"
7250,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","Can you guess the cost 2 cappuccinos 1 pepsi and 4 pieces of cheese nuggets Had this while enjoying the view of the beautiful CSMT station This is an ideal place to relax chill and have a good time chatting with old buddies",True,29,"1"
7251,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","The place is amazing and service is good They use tracker for delivering your order at your table and you dont need to stand in que for picking up your order The place is cosy spacious and the sitting arrangement is quite comfortable You can go with your friends and family The staff is helpful and attentive",True,92,"1"
7252,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","One of the best outlet in mumbai  Must mention in this covid situation  Staff take very good precautions of outlet  Not leting in customers  without thermal check up and santization  After every customer living the table its been sanitize  All credit goes to the staff  Loved to visit many more times to come one more thing to mentioned important thing is they greet each and every one when they enter or leave ",True,45,"1"
7253,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","i love it  The food quality has been consistently good and customer service has been excellent The food handling and hygiene level is the best I have seen The staff is also very helpful and have proactively told me about offers and ordering online which got me free burgers after ordering over a certain amount So well done team and keep up the good workGood ambiance with fancy crowd Good place for hangout with friends and family",True,92,"1"
7254,"ChIJ28tTIffR5zsRehKMGdct0Mg","4.0","Love the McCafe and the breakfast menu lot of option to choose from cafe breakfast and the general menu This place is where every foodie started out The ambience is great Food quality is also good",True,38,"1"
7255,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","Was all soaking wet when i reached had a very weird day But this McDonalds was very comfortable and the washroom especially was clean Loved the fact that it has kiosk in the outlet where we can order without any hassle Service here is great too All in all an amazing experience out of all the McDonalds Ive been in",True,62,"1"
7256,"ChIJ28tTIffR5zsRehKMGdct0Mg","1.0","Worst cold coffee I ever drank I mean do they know how to make oneJyst adding ingredients doesnt make a coffee if asked a kid can make betterWhen I did complained about it they refused to acceptWhat is this type of pathetic service I mean cmon u gotta serve the customers rightONCE AGAIN NEVER EVER TRY ANY SHAKES FROM THEM IT IS BETTER TO TRY FROM KIOSK",False,4,"-1"
7257,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","bit overcrowded in peak time but visit at odd hours for a peaceful eating experience",False,6,"1"
7258,"ChIJ28tTIffR5zsRehKMGdct0Mg","1.0","Unfortunately there isnt an option of 0 stars The service here is very very slow People who value their time kindly never visit this outlet Youll be stuck here for a long long time Food",False,1,"1"
7259,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","Sunita was good with attending  guest  very peaceful environment Overall experience good",False,2,"1"
7260,"ChIJ28tTIffR5zsRehKMGdct0Mg","4.0","The food and service were good but the atmosphere and location is not so good as there is construction work going on and finding the restaurant is a hassle",True,28,"1"
7261,"ChIJ28tTIffR5zsRehKMGdct0Mg","1.0","The Cold coffee I ordered was very bitter in flavor and much different than Ive ever tasted in any McD The service was very late even though there wasnt any rush",False,5,"-1"
7262,"ChIJ28tTIffR5zsRehKMGdct0Mg","4.0","Served sparkling water instead of sprite though the food is good especially the french fries Vegetarian options Jain options are also available",False,2,"1"
7263,"ChIJ28tTIffR5zsRehKMGdct0Mg","5.0","Amazing vibe with a peaceful environment Payal is a great staff with a positive attitude",False,1,"1"
7264,"ChIJ28tTIffR5zsRehKMGdct0Mg","1.0","Food is definitely good but service is worst literally they dont allow to redeem just cause they want profit   they talk among themselves ki idhar nahi chalu hai u have to pay cash here merely    srsly",False,4,"-1"
7265,"ChIJ28tTIffR5zsRehKMGdct0Mg","3.0","Seating was limited crowded and hence the atmosphere was not that fresh Had to take takeout since there was no seating",True,14,"-1"
7266,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Honestly I would like to give them 5 Star for the Food because of the Taste but the Portions can be increased The Drink was Ordinary though Ambience was a little noisy and Super Cold Service deserves more than 5 Star Kudos to the whole team from the Entrance the Hostess the Managers the Servers the order taker and finally the guy who presented the bill everything was Great",True,208,"1"
7267,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","3.0","A good place to try Asian food especially the  vegetarian options in Sushi  Noodles Food quality was excellent but the quantity provided was less Budget wise its costly but the customer service was excellent",False,4,"1"
7268,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","Pan Asian cuisine in classy surroundingswhat s not to like The sushi was fantastic as were the crispy honey chilli lotus roots The snickers dessert was superbly luxurious with its caramel and nutty centre perfectly complemented by vanilla ice cream On the other hand I found the gummy texture of the truffle and edamame dumplings offputting More so the  Textures of Chocolate dessert  was randomly assembled and left a bitter taste in my mouth and a hole in my wallet Service was inattentive with multiple attempts needed to even get a menu",True,340,"1"
7269,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","Personally not liking Japanese cuisine Tried Sushi at few places but here Sushi was better than places where I tried earlier Nice ambience There was waiting  Sunday evening Taste  Hygiene Staff Service Price  Costly",True,262,"1"
7270,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Foo has become a family pit stop Both the children love it They have two delicate scoops of ice cream that the children lovee the beer is served in a tall glass and at perfect temperature The shushi with the charcoal sauce is best The menu is elaborate Seating is comfortable and the vibe is fun Kidfriendliness The staff is very friendly",True,353,"1"
7271,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","Food was really good Had blue rice for the first time and it was great However I have to say I was a bit disappointed since we were given a small seating space of two people whereas a couple who came after us were offered a bigger table Also being an asian restaurant almost every table had a set of chopsticks but we were not given the same",True,32,"1"
7272,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","1.0","Rarely give out 1 star even tho food was great  They put me on a bar high chair and said everywhere else is fully booked After dining for an hour  I took a photo and see It s discrimination against individual customers that s what is about  Prioritize too much on groups doesn t mean you treat individual like second class citizens Hmm maybe it s something to do with caste memory",True,41,"1"
7273,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Absolutely fabulous Had the lunch special with white wine sangria Everything was fresh and delicious The staff is very friendly Highly recommend Mitesh is the best waiter",False,8,"1"
7274,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","The food was amazing and the best part was the service We went for a Sunday buffet and on the bill we were about to pay a tip Immediately the manager bought to our notice that a 10 service charge was already charged in the bill Something that spoke about their genuineness towards their clients ",False,11,"1"
7275,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","Pros Everything is well maintained to make sure the  atmosphere is great We had our first experience with Sushi at this place and they were amazing U can try authentic Japanese and Chinese food here Very near to marine drive Cons Food items are little costly U need to wait for some time to get the seat",True,53,"1"
7276,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","Amazing experience and servicing was even better Everything was well maintained to make sure the atmosphere is great I had my first expierence with Sushi at this place and so it has to be great because they were amazing I doubted if Id like the idea of having raw fish but trying out from Foo definitely changed my mind I had few appetizers and desert those were mind blowing as well If youre someone who enjoys spicy foodthis place is going to be a heaven for you guys",True,51,"1"
7277,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","Foo is definitely a local favourite We dined here twice during our time in Bombay and each time it did not disappoint The truffle lobster dumpling salmon ceviche and blue rice were stand outs We had a large group of 15 people and our server Shiva handled everything with ease He was friendly professional and excellent with providing suggestions and managing orders We would absolutely recommend this place when in Mumbai Service is 1010",False,6,"1"
7278,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","The food was okay ambience was good Service was goodThere are better Japanese restaurants We had sushi fried rice wontons Food",True,66,"1"
7279,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","a chic place offering pan asian savory sweet n sour delicacies Foo Town brings best of asian tapas n Desserts in a luxurious interior Went there for set lunch during weekdays at 920 all incl It covered Variety of veg n non veg Soupsalad Sushi 2pcs Dimsums 3pcs Large plate Dessert",False,55,"1"
7280,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Great food and service and really affordable The blue rice hakka noodles the yellow curry as well as the prawns in black beans sauce is a must try The dim sum was really good as well and the portion for the dessert was just right Really good meal and friendly staff",True,55,"1"
7281,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Foo Town is a Panasian restaurant offering amazing dishes We ordered dimsums daikon radish cake their signature yellow curry with blue butter rice and custard pudding for dessert I only wish these places were worth the money we pay coz the quantity of starters and desserts are very less All high end restaurants everywhere have gotten used to serving small portions which breaks my heart All in all the food was good Special mention for Shiva who waited at our table and gave the best service Thank you Shiva",True,90,"1"
7282,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","I went here today for lunch with a friend It was amazing We visited the place around 130 pm It was house full recommend getting a reservation Th staff is very welcoming friendly and kind We ordered La Yu Ban Mien Noodles Garlic and Vegan Maki Sushi We also got a special treat from the fantastic manager of The Foo Dinoop Louis It was Black Gold  Berry Absolutely loved the food The sushi felt so refreshing and light The noodles were spicy They are sufficient for 2 people but we couldn t get enough of them The dessert was the best It has a little dark chocolate ice cream some crispy stuff walnuts and berries Everything was on point There s an indoor as well as outdoor sitting area The washroom is clean and well maintained Had a wonderful experience overall",True,101,"1"
7283,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","The dimsums are definitely their USP Each one of the three different ones we ordered had a distinct taste and texture Sriracha Chicken dumplings Chicken Gyoza and Charcoal Har Gow all of them were delightful The mocktails we ordered were a disappointment as they tasted a little too tonic water like The main course was suggested by our waiter and he advised well we had the Fried Blue Butter Rice Foo Haka noodles and the yellow Thai curry which were the ideal trifecta The staff was courteous but not overbearing and the manager was kind enough to take our feedback even though he had a full house Reserving a table is recommended Vegetarian options Quite a few veg options available",True,302,"1"
7284,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Food was really good Me  my friend had wonton sushi tempura which was really amazing Even the service was good  we were served by dilip  shiva and it was really nice of them to suggest different foods we can try and also told us about the Asian cuisine Had a really tasty dinner after such a long time Vegetarian options They have vegetarian food vegan and even jain food Cant say much about these as I had non veg food",True,78,"1"
7285,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Visited 25 Sept 2022 Food  Drinks Supreme prawns king chilly was great Duck Dumpling had a great combination of sweet and and meaty flavour and had a burst of spice due to chillies Chicken Foo Hakka Noodles was great and good quantity for 2 Drinks True love and mojito both were great Staff Great staff Very polite and welcoming Valet Parking available Guy at the bar during lunch was great he suggested us good drinks as per our requirements Parking Valet parking available Kidfriendliness It is kid friendly They have these cute small raised up chairs for kids",True,133,"1"
7286,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","So tasty so yummy food  yellow Thai curry option for jain is dem good with blue rice or jasmine rice and with impere sauce jain its so good available here  I can give 10 out of 10  with ginger candy and coconut candy is complimentary for per table",True,135,"1"
7287,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","I love going to all the chains of Foo all over Mumbai the place serves really awesome Asian food and the taste is just mind blowing I ve also complimented the chef so many times and they all are so friendly It s on the expensive side but the taste is just 1010 the variety of food and drinks is 1010 Surely the blue rice is also 1010 They also deliver food to your place and the food will always be nicely packed A place where you can go again and again Must try",True,62,"1"
7302,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","The bayview restaurant is a beautiful dine out venue over lapping the dazzling waters of marine drive The venue has a gorgeous buffet spread which can be thoroughly enjoyed with a beautiful view The buffet spread consists of a variety of Indian continental and chinese dishes They also have live counters where you can ask them to prepare something for you before your eye The dessert counter is more than inviting having more than 5 kinds While the buffet has a widespread of eateries we felt there could be some beverages like fresh juices which could be added",True,1,"1"
7374,"ChIJbU3taB7O5zsR4uWSP3Op6-0","5.0","This restaurant is a Clearly one of the most coruscating jewel of the Queens Necklace Marine Drive The Ambience is kept Classy and some of the tables provide the  best view of Queens Necklace which adds to the experience and takes it to a level up",False,2,"1"
8446,"ChIJsW05ak_o5zsRu6NbOtMF0ls","5.0","Fast service",True,127,"0"
7288,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","Foo Town has replaced Kamling which was my favourite townside restaurant for Chinese food  And I must say that Foo Town has aptly replaced them Not sure but as given to understand Foo Town is being run by the son of exowner of Kamling Ambience The interiors has been redone and was a notch above that of K  A special word on Chairs provided very relaxing and comfortable  this assumes significance given that average diner time can by anywhere from 60 to 90 minutes Music was  pleasant unlike some restaurants who play music as in discotheques  So in terms of ambience I would rate it 5 out of 5 Service Serving staff were courteous TaT of order to delivery was pretty good I prefer asking the restaurant staff on options rather than checking that on the menu That way they assist with best sellers and options you havent tried before And I can say that I did make the right choice  I would give here 45 out of 5 I did struggle a bit to get their attention for repeat orders Food Top of the lot and absolutely yummy In that respect it matched Kamling for sure Right from the soup to starters and main course every dish was appealing and tasty A certain 5 of 5 In all a great experience and highly recommended",True,84,"1"
7289,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","5.0","When it comes to Asian food Foo tapas is the first place that comes to my mind Amazing food with beautiful ambiance and courteous staff Review La Yu ban mien noodles garlic 910 Mapo cottage cheese 8510 Matcha boba tea 10110 This place is always crowded so I recommend you to get a reservation before visiting",True,27,"1"
7290,"ChIJrSMvtYHR5zsRMhDs80Rcqj8","4.0","Its a good place to have asian cuisine if you are willing to go beyond the usual taste of Chinese food The service was good The best dish we had was the dessert hazelnut dome Dietary restrictions Besides having variety of options in vegetarian they also have Jain  vegan options for those who have any specific preferences",True,126,"1"
7291,"ChIJVdRBhx7O5zsRmL-p9zqeA74","2.0","The food was OK You pay a premium for the view so dont be like us  go during the day We went in the evening and there is essentially no view We were overcharged in our bill because they said we were given an out of date menu The price difference wasnt much but on principle they should not give out drinks menus which have cheaper prices then without telling the customers charge them more on their bill We had to get the manager involved which was a pain I couldnt recommend the restaurant unfortunately but if you go go during the day",True,29,"-1"
7292,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","The Bohri Kitchen The Bohri Thaal The Bohri cuisine These are close to heart for the foodies Mumbaibased specialised cuisine start up  The Bohri Kitchen is talk of the town The delicious culinary experience of authentic tantalizing taste with burst of flavour in every dish The Bohri Kichen is a great home dining experience set up in 2017 The Bayview Hotel Marine Plaza is giving a chance to taste the traditional delicacies of The Bohri Kitchen at Bohri Thaal 17th Nov 26th Nov 730pm onwards Its a lavish 9 course meal An experience for lifetime Chef kshitiz shekhar and team have done a remarkable job The Bohri Thaal consists of  Welcome drinks  Nariyal Pani cooler  Peru masala Kharaas starters Smoked mutton keema samosas Chicken cheese sahi roll PreJaman all hands in Raan in kaju masala Jaman main course Chicken angara with Sheermal pav Meethas sweet dish Malai khaja Roasted and malai dudhi halwa Beverages  Lemon soda Biryani main course Mutton dum biryani Happy ending  Meetha paan Condiments  Dry fruits and khajur chutney Mint chutney Bhavnagri mirchi Kokum aloo Pineapple bundi raita Kachumber raita Great food and good service Enjoy the fine dining experience with a view of Marine Drive Valet parking available",True,243,"1"
7293,"ChIJVdRBhx7O5zsRmL-p9zqeA74","3.0","Had the buffet option for dinner Ala carte not available Multiple items in buffet however few of them were already cold",True,88,"0"
7294,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Simply wow A very elegant place to go with your better halfs and your family Their buffet menu is very long and  exquisite Live music is just cherry on top People are super polite must go once Loved it there",True,45,"1"
7295,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Bayview has one of the best views of Marine Lines It s the only good place in South Mumbai which serves midnight buffet The overall ambiance  atmosphere is fantastic The staff is friendly and helpful Price wise the food is worth Love the options of food in the menu This time since it is Mango season goin on  we got a chance to try their Aam rass and puris too The staff is courteous  helps you while ordering the food The quality of food served is brilliant They have a lot of good options in desserts as well Overall enjoyed the meal out here Would definitely come here back",True,5,"1"
7296,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","I went here to enjoy and experience the taste of Thai Chef Vina from Masterchef Thailand specially curated a captivating menu for Thai Food Lovers I really loved the food and warm welcoming atmosphere Food  45",True,126,"1"
7297,"ChIJVdRBhx7O5zsRmL-p9zqeA74","4.0","The place had great viewsThe food was amazing and had a lot of vegetarian options Also I would recommend the chocolate fountain and almost all the food was amazing except the eggless jelly which was like water and also if you are ordering any juice tell them to not add any ice cream Overall the menu and food was good and there was nothing to dislike I would definitely recommend this",False,1,"1"
7298,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","The Bay View Restaurants  Located at the most Porsche area of South Bombay Nariman Point Marine Drive This is situated on 1st floor of Marine Plaza This Cafe is 24 hours operational and best known for their Buffets and Brunches I visited on a Sunday noon with my husband to spend some quality time I must say we really enjoyed the vibe there The sea facing restaurant giving us a view of queen s necklace with some scrumptious food served in the Buffet made our Brunch just amazing They had a live singer singing which made the Brunch exciting and fun You will spot family crowed and moreover sophisticated people around The service by the staff was courteous and friendly On my special Jain recommendation they did get me some portion made specially for me apart from the Buffet The spread of the Buffet was extravagant specially their Salad and Dessert station we had so much to choose that the choice was really difficult Honestly a worth experience at The Bay View Restaurant I very well recommend this for some elite experience and worthy price",True,161,"1"
7299,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Very good infact a great place for a nice dinner with a view of marine drive Food was excellent and service was good too As expected the pricing was too expensive Limited menu Typical Indian dishes",True,236,"1"
7300,"ChIJVdRBhx7O5zsRmL-p9zqeA74","2.0","The food was fine The view at night wasnt much because the lights were heavily reflecting on the mirror The service was horrible Had to wait a long time for the order to arrive The wait staff was not attentive at all Had to ask them for water thrice salt twice etc Wont go there again",True,231,"-1"
7301,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Food and ambience here is at different level The view you get while having the food over here is just amazing Big thumbs up to the staff working over here they are superb with their work",True,29,"1"
8447,"ChIJsW05ak_o5zsRu6NbOtMF0ls","3.0","average",False,4,"0"
7303,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","We have been to Bayview cafe many times and always enjoyed the food here But this was our first visit during the day time  it has always been for dinner We totally loved the view in the day time At night we never landed up realising how beautiful it is The Sunday Brunch over here was spectacular Probably one of the best brunch in the town Never ending spread Bay view s brunch satisfies each group of people from kids to elders Lots of option Perfect on taste and well priced Beautiful view overlooking Marine Drive Play area for kids which includes tattoo making and other art and craft activities Marine Plaza never disappoints us We had the best strawberry milkshake here to one of the best spread of desserts Last but not the least the service and hospitality which is so warm and friendly All thanks to Ms Shreya Karnavat for making this experience a flawless experience",True,463,"1"
7304,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Nestled within  THE BAY VIEW  is a culinary gem Impeccable service inviting ambiance and a diverse menu of exquisitely crafted dishes make it a mustvisit From the warm welcome to the last bite every moment is a delight A true haven for those seeking an unforgettable dining experience Vegetarian options alot of varities in veg Parking Parking ambience is very good Kidfriendliness safe and secured place for kids also",False,1,"1"
7305,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Lovely place to spend the evening with your family or loved ones The staff is cooperative  gives best service The menu is value for the money The Serene view of Marine Drive is marvellous The food is tasty Loved the experience ",False,7,"1"
7306,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","praise for its stunning views friendly staff clean accommodations and convenient location Guests frequently appreciate the overall pleasant experience and amenities offered by the hotel For the most recent and detailed reviews consider checking online review platforms",False,2,"1"
7307,"ChIJVdRBhx7O5zsRmL-p9zqeA74","4.0","Sunday brunch brings a different feeling to your mood with added emotions that is absent on other days And you brunch only on occasion or when there is something special like a gettogether party family meetup etc There is so much excitement to wake up early and head straight to the brunch With such a good mood you might want to visit a place that offers you comfort good food and a great ambience Let me tell you about the Sunday Bruch at The Bayview located on the first floor of Hotel Marine Plaza The restaurant is spic with beautiful decors and pure nostalgia for the old Bombay Elegant vibes cosy seatings and a perfect destination for great food facing the Arabian sea They have a widespread food buffet ranging from salads mezze appetizers main course and desserts with a weekly changing theme like sushi cupcakes detox drinks etc For the price you can contact the restaurant as the price varies So I would suggest you include The Bayview when you make plans for the next brunch You never know this could be the best brunch ever",True,146,"1"
7308,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","Had dinner with family on New years eve  Didnt reserve but lucky enough to get seating The food was great and the ambience with a male and female singing  western melodies made the evening for us",True,201,"1"
7309,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","The Bay View is a perfect place to go when you are looking for a scrumptious Sunday brunch The Queens Necklace view from the deck is a superb add on while enjoying your meal  The buffet has a humungous spread of Indian cuisine Delicacies  followed by an extravagant spread of sinful desserts We started our meal with two appetizers of the day which were served hot on our table  The Arancini Cheese Balls were just awesome They have an exotic spread of Salad with Veg and Non Veg Sections Every Sunday they have a special dedicated counter for their guests  This time it was dedicated to all you Sushi Lovers out there  In the mains section  Nadru K Dolme   gravy  paneer Nargese Kofta  Chur Chur Bhindi  had an awesome flavor and taste of its own  The best part was each gravy had a different kind of taste which really made the meal more enjoyable  Vietnamese  Noodles with Exotic  veggies in Teriyaki  gravy were the luscious Delight from the oriental section  In the dessert section there were varied kinds of pastries Besides that they have Indian desserts and not to forget the rich and creamy ice creams  Overall a scrumptious experience and a must visit place in the prime location of Mumbai to enjoy a perfect meal Happy  Safe Fooding until next time",True,214,"1"
7310,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","A cloudy sky and breezy afternoon to top it all off  a Sunday brunch at Hotel Marine Plaza The variety of scrumptious Indian and continental delicacies with a serene view of marine lines is this review in a nutshell Hotel Marine Plaza has everything you on their brunch menu which you could think of right from fresh veggies for your salads to sushis with their first bite which feels like you re tasting the ocean itself to all the Indian dishes bursting flavours in your mouth and this is just the tip of the iceberg The live pasta counter lived up to the expectations with both red and white sauces mixed with exotic and fresh vegetables Dessert counter is where they really outdid themselves because they offer not one but two counters One counter showcases all the delicious cakes pastries and sweets and other is just for colourful unique and Instagram worthy cupcakes Oh there s also fruits if you re a health conscious person All in all it s a great experience and try not to get overwhelmed lord knows I was by the multiple variety of food offerings Kudos to the wonderful staff which works relentlessly to make your experience memorable If there s something you need you name it they got it During lockdowns if anyone had asked me what my ideal brunch scene would be one everything opens up then this would be it A delicious treat by the scenic view you are at Hotel Marine Plaza",True,87,"1"
7311,"ChIJVdRBhx7O5zsRmL-p9zqeA74","4.0","The bayview restaurant is a beautiful dine out venue over lapping the dazzling waters of marine drive The venue has a gorgeous buffet spread which can be thoroughly enjoyed with a beautiful view The buffet spread consists of a variety of Indian continental and chinese dishes They also have live counters where you can ask them to prepare something for you before your eye The dessert counter is more than inviting having more than 5 kinds While the buffet has a widespread of eateries we felt there could be some beverages like fresh juices which could be added",True,80,"1"
7312,"ChIJVdRBhx7O5zsRmL-p9zqeA74","5.0","CAME FIFRT TIME HERE Amazing food wid beautiful view of sea Taste was 1010 We enjoyed the sea breeze while  having food The buffet System was outstandingand signature mocktails was yumm Atmosphere in bay view was quite aesthetic We tried Chinesethain continental Presentation was superb Had a wonderful n great time in bay view",False,1,"1"
7337,"ChIJgZZSEObR5zsRSI2xUR53gG8","1.0","Quite exorbitant Beers were like 3 times more expensive than other places around the area for no reason at all The food portion was small compared to the pricing",False,5,"1"
7338,"ChIJgZZSEObR5zsRSI2xUR53gG8","4.0","A quick visit on Friday evening for some beer and small bites at Geoffreys turned out to be a good experience It took some time to attend to us but the staff was courteous Good food and good music made our evening",True,38,"1"
7339,"ChIJgZZSEObR5zsRSI2xUR53gG8","4.0","Lovely pub atmosphere Friendly Prices reasonable",True,31,"1"
