"rest_id","rest_name","rest_budget","rest_rating","rest_rev_count","address","main_category","categories","rest_location","feature_opinions"
"ChIJe9ieI9LI5zsRF2Gz_egEs4s","A1 Samosa",2,"4.4",2088,"A1 Samosa 5A5 Rd Number 24 West opposite to Gurukripa Sindhi Colony Sion Mumbai Maharashtra 400022","Fast food restaurant","{""Fast food restaurant""}","sion","{""rates - reasonable"",""samosas - hot"",""samosa - less""}"
"ChIJ_RNiRurJ5zsRmq-pUrBN_G8","Brasserie 1935 Kitchen  Bar",1,"4.3",946,"Building No 2 Brasserie 1935 Kitchen  Bar 11 Rd Number 29 opposite Croma showroom Namdev Koli Marg Sion Mumbai Sion Koliwada Maharashtra 400022","Restaurant","{Restaurant,Bar,""Family restaurant"",""Fine dining restaurant""}","sion","{""taste - good"",""food - good"",""rupees - good""}"
"ChIJe2U7PM7I5zsRsRV5YpHc4tg","Manis Lunch Home",0,"4.4",517,"Manis Lunch Home Plot No 12 Near Sion Railway Station Below Hotel Ashray International Lohiya Nagar Sion East Mumbai Maharashtra 400022","South Indian restaurant","{""South Indian restaurant"",""Vegetarian restaurant""}","sion","{""lunch - authentic"",""food - Good"",""use - Good""}"
"ChIJER1D_PDP5zsRC8UALbyT3PY","The Palate",2,"4.3",496,"The Palate 4Hubtown Vedant1st floor HMmargsardar Nagar no 4 Sion Koliwada Maharashtra 400037","Family restaurant","{""Family restaurant"",Bar,""Chinese restaurant"",""Continental restaurant"",""Indian restaurant""}","sion","{""dining - fine"",""dining - overall"",""food - good""}"
"ChIJSdymPc7I5zsRz8SGTSYhvMI","Sip N Dine Resto  Bar",1,"4.0",425,"Sip N Dine Resto  Bar Plot No10 Phiroz Sadan Station Rd opp CANARA BANK  GENERAL BRANCH Sion East Mumbai Maharashtra 400022","Bar","{Bar}","sion","{""food - Good"",""nonveg - delicious"",""wine - delicious""}"
"ChIJ69uFSNLI5zsRvfci68sbs7w","Gurukripa",1,"4.3",34735,"Gurukripa 40 Rd Number 24 near Sies College Of Arts Science  Commerce Sion West Sion Mumbai Maharashtra 400022","Vegetarian restaurant","{""Vegetarian restaurant"",""Indian restaurant""}","sion","{""dining - overall"",""experience - commendable"",""service - excellent""}"
"ChIJ50jJqyvP5zsRcBN_RCiaRUo","Hotel Lijesh",0,"4.5",918,"Hotel Lijesh landmark Bhaudaji Rd opp to Bharatiya music hall or north indian association Sion West Matunga East Mumbai Maharashtra 400022","Kerala restaurant","{""Kerala restaurant""}","sion","{""food - excellent"",""fish - delicious"",""Atmosphere - average""}"
"ChIJgYf3lc3I5zsRFcvaQo5QQek","Peninsula",2,"4.2",3997,"Peninsula 118 Thomas Villa Opp Cine Planet Rupam Cinema Sion East Mumbai Maharashtra 400022","Punjabi restaurant","{""Punjabi restaurant"",""Chinese restaurant"",""Eclectic restaurant"",Restaurant,""Seafood restaurant"",""Vegetarian restaurant""}","sion","{""service - good"",""staff - good"",""nonveg - good""}"
"ChIJVxhxH0fJ5zsRt4gtFNtW0Lg","WOW Momos Sion West",2,"4.5",367,"WOW Momos Sion West 16A6 Sion West Sion Mumbai Maharashtra 400022","Momo restaurant","{""Momo restaurant"",""Chinese restaurant""}","sion","{""food - good"",""ample - great"",""evening - gastronomic""}"
"ChIJGVF9eKDP5zsR1aiUpH0FkWE","Jagdish family restaurant  bar",2,"4.0",264,"Jagdish family restaurant  bar Plot no 249 Kripa Niwas Sion Mumbai Maharashtra 400022","Restaurant","{Restaurant}","sion","{""quality - good"",""service - great"",""family - bad""}"
"ChIJm_kaoFHP5zsRqwrKKYy7QA4","The Central Bistro",2,"4.2",148,"The Central Bistro Kalpak Estate Antop Hill Mumbai Maharashtra 400037","Restaurant","{Restaurant}","sion","{""food - spicy"",""service - impeccable"",""dining - memorable""}"
"ChIJr1ylDcnJ5zsRUe07qq3qgGk","Riders kitchen",2,"4.9",139,"Riders kitchen shiv Koliwada chs Rd Number 29 opp croma showroom Sion Koliwada Maharashtra 400022","Fast food restaurant","{""Fast food restaurant""}","sion","{""chicken - juicy"",""fulfillng - much"",""place - clean""}"
"ChIJKXdJgd_J5zsR5Eo-qGFVVC4","Cafe Vrindavan",2,"4.1",102,"Shop No 22 Cafe Vrindavan Indra Market opp Sion Post Office Sindhi Colony Sion Mumbai Maharashtra 400022","Vegetarian restaurant","{""Vegetarian restaurant"",""Fast food restaurant""}","sion","{""staff - Good"",""taste - cooperative"",""vegetarian - Pure""}"
"ChIJ7b4o9dDJ5zsRCPU24TG-DwU","New Restaurant",2,"4.8",10,"New Restaurant Shop No 79 Sai Baba Mandir Kela Bakhar Rd Dharavi Mumbai Maharashtra 400017","Restaurant","{Restaurant}","sion","{""restaurants - awesome"",""ambience - new"",""go - Most""}"
"ChIJFbfnQtLO5zsR4hOsbfE8UQk","Thangabali  Mahim",1,"4.0",3156,"Thangabali  Mahim Shop No 345Ground FloorManmohan Bhavan Takandas Kataria Marg Mahim West Mahim Mumbai Maharashtra 400016","South Indian restaurant","{""South Indian restaurant"",""Andhra restaurant"",""Chettinad restaurant"",""Crab house"",""Indian restaurant"",""Karnataka restaurant"",""Kerala restaurant"",""Non Vegetarian Restaurant"",""Seafood restaurant""}","mahim","{""food - authentic"",""staff - courteous"",""food - Indian""}"
"ChIJpTIeetLO5zsRmmLxiyXhU9w","Sneha Restaurant",0,"4.1",1313,"shop no a7 bldg Sneha Restaurant 53 Lady Jamshedji Rd OppCrown Bakery And Paradise Cinema Wanjawadi Mahim West Mahim Mumbai Maharashtra 400016","Kerala restaurant","{""Kerala restaurant"",""South Indian restaurant""}","mahim","{""food - amazing"",""chicken - tender"",""service - amazing""}"
"ChIJJYI0Y3LJ5zsRYanhw9sYkxw","MakhdoomEKhaas Restaurant",2,"4.1",824,"MakhdoomEKhaas Restaurant Hazrat Makhdum Shah Baba RadiallahuanhuMahim Dargah Trust Pathan Cottage Shop No 1GRD Floor Plot No 7274 Swatantryaveer Savarkar Rd Mahim West Mahim Mumbai Maharashtra 400016","Restaurant","{Restaurant}","mahim","{""dishes - good"",""food - good"",""kebabskulfi - fresh""}"
"ChIJ9UaKndLO5zsRXgCaHHoCUzY","Simply Delicious",1,"4.0",384,"Simply Delicious 9293 PN Kotnis Rd Mahim West Mahim Mumbai Maharashtra 400016","Vegetarian restaurant","{""Vegetarian restaurant""}","mahim","{""Food - Reasonable"",""veg - nice"",""veg - main""}"
"ChIJCVBKpTbJ5zsRC8KZoHlmCPQ","Chef Augustines Chinese Restaurant",2,"4.8",237,"Chef Augustines Chinese Restaurant Shop No05 Ground Floor Causeway Rd opposite Shivsena Shakha Mahim W Fisherman colony Mumbai Maharashtra 400016","Fast food restaurant","{""Fast food restaurant""}","mahim","{""food - Chinese"",""quality - Chinese"",""food - Amazing""}"
"ChIJHVKnPS3J5zsRX_1alQadPl8","New Garam Masala Restaurant",1,"4.0",216,"New Garam Masala Restaurant AIMina Apts Shop No 1 Opp Paradise Cinema Kapad Bazar Mahim West Mahim Mumbai Maharashtra 400016","Chinese restaurant","{""Chinese restaurant"",""Fast food restaurant"",""Mughlai restaurant""}","mahim","{""presentation - nice"",""cook - ready"",""staff - Nice""}"
"ChIJp-lb05PP5zsRf3oOWVotG0A","Green Spices",2,"4.2",20,"Green Spices Shristi Mansion Sitladevi Temple Road Mahim West Mumbai Maharashtra 400016","Restaurant","{Restaurant,""Delivery service"",""Takeout restaurant""}","mahim","{""pasta - good"",""dot - dry"",""crispy - tasty""}"
"ChIJhyNpONLO5zsREI7u32Nazmk","ABS The Dining Bar",1,"4.2",1769,"ABS The Dining Bar 168 Lady Jamshedji Road Cinema near City Light Mahim Mumbai Maharashtra 400016","North Indian restaurant","{""North Indian restaurant"",Bar,Restaurant}","mahim","{""place - worth"",""arrangements - good"",""quality - good""}"
"ChIJP3-3py3J5zsR21FSOxj3Fa4","Paramount Restaurant",0,"4.1",1677,"Paramount Restaurant Isa Ali Building Shop No 62 Lady Jamshedji Rd Mahim Mumbai Maharashtra 400016","Restaurant","{Restaurant,""Breakfast restaurant"",""Chinese restaurant"",""North Indian restaurant"",""Tea house""}","mahim","{""Food - Tasty"",""Food - Helpful"",""parking - available""}"
"ChIJQUxq_NLO5zsRaPQQ4_3B9Ho","Saibini Gomantak",1,"4.0",1239,"Saibini Gomantak 96 Ground Floor Lilian House Bhandar Lane Lady Jamshedji Rd near Sardar Cycle Mahim Mumbai Maharashtra 400016","Konkani restaurant","{""Konkani restaurant""}","mahim","{""Experience - good"",""course - amazing"",""food - good""}"
"ChIJEYWsqZvJ5zsRWAw441i9IPc","Joshi House",2,"4.2",783,"Joshi House 602 Ambedkar Road Pali Naka Pali Hill Bandra West Mumbai Maharashtra 400050","Restaurant","{Restaurant,""European restaurant"",""Health food restaurant"",""Indian restaurant"",""Wine bar""}","bandra","{""hospitality - great"",""service - great"",""place - good""}"
"ChIJ3fZRcNLO5zsR7q4BI7UQK90","Goa Portuguesa Restobar",2,"4.3",4570,"Goa Portuguesa Restobar Mili Building Takandas Kataria Marg near Hinduja Hospital City Light Mahim Mumbai Maharashtra 400016","Goan restaurant","{""Goan restaurant"",Bar,""Maharashtrian Restaurant"",""Meat dish restaurant"",""Non Vegetarian Restaurant"",Restaurant,""Seafood restaurant"",""South Indian restaurant"",""Vegan restaurant"",""Vegetarian restaurant""}","mahim","{""Host - sweet"",""mention - special"",""mention - attentive""}"
"ChIJdZ4lLy3J5zsRBS7AdiExFYo","Mini Shanaz NX",1,"4.1",1988,"Mini Shanaz NX 14 Pathan manzil Lady Jamshedji Rd Mahim Mumbai Maharashtra 400016","Restaurant","{Restaurant,""Fast food restaurant""}","mahim","{""food - good"",""quantity - good"",""quantity - Great""}"
"ChIJEwv3edTO5zsRMz9GlJ4JV50","Lucky Dragon Chinese Cuisine   Mugal Lane  Matunga West ",1,"4.2",931,"Lucky Dragon Chinese Cuisine   Mugal Lane  Matunga West  Shop No 6 Om Sai Building Mogul Lane Soc opp Bafna Apartments behind Smart Bazaar Mahim West Mumbai Maharashtra 400016","Chinese restaurant","{""Chinese restaurant""}","mahim","{""food - good"",""restaurant - good"",""dragon - Chinese""}"
"ChIJARMtaC3J5zsRxrXopQQBon0","New Step In family restaurant and bar",1,"4.3",839,"2RPQRXF New Step In family restaurant and bar Kapad Bazar Rd beside Royal Guest House Mahim Bazar Mahim West Mahim Mumbai Maharashtra 400016","Family restaurant","{""Family restaurant"",Bar,Restaurant}","mahim","{""arrangement - crowded"",""atmosphere - normal"",""atmosphere - peoplesReasonable""}"
"ChIJ65XNVADP5zsRhkQ03xzeTLc","Abs Lunch Home",1,"4.4",576,"Abs Lunch Home 158B Takandas Kataria Marg Mahim West Mahim Mumbai Maharashtra 400016","Lunch restaurant","{""Lunch restaurant""}","mahim","{""service - slow"",""quantity - sufficient"",""fish - such""}"
"ChIJ____by3J5zsROccfMx3MrVk","Icy Spicy Restaurant",1,"4.2",537,"Icy Spicy Restaurant 3 Takandas Kataria Marg beside Samadhan Sweets Lokmanya Nagar Joshi Vadi Matunga West Mumbai Maharashtra 400019","Chinese restaurant","{""Chinese restaurant"",""Indian restaurant"",""Thai restaurant""}","mahim","{""food - amazing"",""service - good"",""atmosphere - lively""}"
"ChIJpfbOYH3J5zsRvnMWwtkwUtk","Saffron hotel",1,"4.1",436,"2RQQWWP Saffron hotel Mahim West Mahim Mumbai Maharashtra 400016","Chicken restaurant","{""Chicken restaurant"",""Fast food restaurant""}","mahim","{""food - awesome"",""veg - non"",""mughlai - authentic""}"
"ChIJ5Wyk1i7J5zsRqTacNAjXEcE","Raafaes Dastarkhwan",2,"4.1",405,"Raafaes Dastarkhwan Rizvi Mansion Lady Jamshedji Rd Wanjawadi Mahim West Mahim Mumbai Maharashtra 400016","Family restaurant","{""Family restaurant""}","mahim","{""mutton - delicious"",""atmosphere - Great"",""dine - delicious""}"
"ChIJVfsmDS_J5zsR-RSnj2lL59Y","Hotel Udupi Restaurant",1,"4.1",207,"Hotel Udupi Restaurant Raheja Road near Naya Nagar Co Operative Housing Society Naya Nagar Mahim West Mahim Mumbai Maharashtra 400016","Fast food restaurant","{""Fast food restaurant"",""Vegetarian restaurant""}","mahim","{""class - 3rd"",""food - good"",""service - good""}"
"ChIJTwOMGi3J5zsRtByXeQCKLMo","Sushigad Gomantak Goan Foods",1,"4.0",151,"Sushigad Gomantak Goan Foods Shop No 1  11 Shiv Sagar Coperative Housing Society Lady Jamshedji Road Opposite Crown Bakery Mahim West Mahim Mumbai Maharashtra 400016","Seafood restaurant","{""Seafood restaurant"",""Goan restaurant"",""Konkani restaurant"",Restaurant}","mahim","{""food - worth"",""food - good"",""place - impossible""}"
"ChIJw3mbtBbJ5zsRT17EG5B3hjo","Bastian Bandra",2,"4.4",4905,"Bastian Bandra Kamal Building B1 New Linking Rd next to Burger King Bandra West Mumbai Maharashtra 400050","Seafood restaurant","{""Seafood restaurant""}","bandra","{""service - quick"",""portions - generous"",""staff - polite""}"
"ChIJn9KK3xPJ5zsRi1wlTI4zwRw","Global Fusion",2,"4.3",4130,"Global Fusion Linking Rd opp KFC Bandra West Mumbai Maharashtra 400050","PanAsian restaurant","{""PanAsian restaurant"",""Dessert restaurant"",""Japanese restaurant"",Restaurant,""Seafood restaurant"",""Sushi restaurant""}","bandra","{""attitude - excellent"",""food - delicious"",""month - other""}"
"ChIJ76H1gz_J5zsR-vq1_venRZk","Mamagoto",2,"4.2",2381,"Mamagoto 133 Ground Gazebo House Hill Rd Bandra West Mumbai Maharashtra 400050","PanAsian restaurant","{""PanAsian restaurant""}","bandra","{""food - good"",""staff - friendly"",""place - amazing""}"
"ChIJ9UGZ5RLJ5zsRQuwI1lTjzoY","Veranda",2,"4.3",2288,"Veranda 331 Doctor BR Ambedkar Road Pali Hill Bandra West Mumbai Maharashtra 400050","Restaurant","{Restaurant,""Cocktail bar"",""Wine bar""}","bandra","{""ambience - live"",""food - good"",""food - excellent""}"
"ChIJjzjPrD_J5zsR0sFnHq1ena0","China Gate Restaurant",1,"4.2",2228,"2nd Floor China Gate Restaurant Tamang Niwas 155 Waterfield Road Bandra West Mumbai Maharashtra 400050","Chinese restaurant","{""Chinese restaurant"",""Indian restaurant"",Restaurant}","bandra","{""quantity - good"",""quality - Great"",""place - good""}"
"ChIJ_92sZ0DJ5zsRbb1hebUsIkw","House of Mandarin Bandra",2,"4.2",2038,"House of Mandarin Bandra Classic Corner Building Hill Rd Bandra West Mumbai Maharashtra 400050","Chinese restaurant","{""Chinese restaurant"",""Delivery Chinese restaurant"",""Dim sum restaurant"",""Takeout restaurant"",""Sushi restaurant""}","bandra","{""food - delicious"",""dining - authentic"",""food - good""}"
"ChIJXXiEsjzI5zsRczIrPh8YwDI","Caravan Serai Bandra",2,"4.0",1169,"Caravan Serai Bandra 155 Waterfield Road Bandra West Mumbai Maharashtra 400050","North Indian restaurant","{""North Indian restaurant"",""Buffet restaurant"",""Indian restaurant"",Restaurant}","bandra","{""interiors - good"",""veg - non"",""food - Good""}"
"ChIJe6g67tPJ5zsRavAHatTcTgM","The Bandra Restaurant",2,"4.9",997,"The Bandra Restaurant 114 Fatema Cottage Bazaar Rd near National Bakery Bandra West W Maharashtra 400050","Restaurant","{Restaurant}","bandra","{""behaviour - good"",""hospitality - delicious"",""dining - memorable""}"
"ChIJ_S7rE1DJ5zsRhL4fqiqZTko","Foo Bandra",2,"4.4",849,"Foo Bandra 3rd Floor VN Sphere Mall Linking Rd Bandra West Mumbai Maharashtra 400050","Asian restaurant","{""Asian restaurant"",Bar,""PanAsian restaurant""}","bandra","{""food - amazing"",""food - great"",""staff - friendly""}"
"ChIJ8124fBbJ5zsReQibs5i3t5c","Hakkasan Mumbai",3,"4.7",9207,"Hakkasan Mumbai 2nd Floor Krystal Building Waterfield Road Bandra West Mumbai Maharashtra 400050","Chinese restaurant","{""Chinese restaurant"",""Cantonese restaurant"",Restaurant}","bandra","{""staff - attentive"",""food - delicious"",""ambience - nice""}"
"ChIJYx3wTxbJ5zsRAO-BGaXQV8Y","The Little Easy",2,"4.2",3315,"The Little Easy Link Corner 231 A Linking Rd Bandra West Mumbai Maharashtra 400050","Cocktail bar","{""Cocktail bar"",Bar,""Brunch restaurant"",""Fast food restaurant"",""Non Vegetarian Restaurant"",""Pizza restaurant"",""Vegetarian restaurant""}","bandra","{""food - good"",""food - Great"",""place - good""}"
"ChIJy5PJDkXJ5zsRXIu3f-O9ups","Masala Bay",2,"4.6",813,"Masala Bay Bandstand Taj Lands End BJ Road Vidyavihar Society Bandra West Mumbai Maharashtra 400050","Indian restaurant","{""Indian restaurant""}","bandra","{""food - amazing"",""food - delicious"",""experience - awesome""}"
"ChIJiXewxCXJ5zsRZl5dyCCGBpc","Copper Chimney Best North Indian Restaurant in Bandra West Mumbai",2,"4.1",675,"Copper Chimney Best North Indian Restaurant in Bandra West Mumbai Kalpak Corner  Shop 1234 Guru Nanak Road Off Turner Rd Bandra West Mumbai Maharashtra 400050","North Indian restaurant","{""North Indian restaurant"",""Indian restaurant""}","bandra","{""food - good"",""service - slow"",""service - good""}"
"ChIJx7oSICjJ5zsRWhdgSxLGGLI","Gondola Restaurant",2,"4.3",440,"Gondola Restaurant 4 Silver Croft Pali Mala Road Pali Market Pali Hill Bandra West Mumbai Maharashtra 400050","Restaurant","{Restaurant}","bandra","{""quantity - good"",""food - scrumptious"",""mouthwatering - best""}"
"ChIJDTNobxvJ5zsRaxFo6cppINk","Woodside Inn  Bandra",2,"4.4",412,"Woodside Inn  Bandra 34 Dheeraj Pali Arcade Dr Ambedkar Road Pali Naka Pali Hill Bandra West Mumbai Maharashtra 400050","Restaurant","{Restaurant}","bandra","{""beers - great"",""staff - friendly"",""foodgood - Great""}"
"ChIJ51QRXxbJ5zsRvnImmnKEJb0","The Fatty Bao",2,"4.3",2642,"The Fatty Bao Ground Floor Summerville Linking Road Near KFC 14th  33rd Cross Road Bandra West Mumbai Maharashtra 400050","Asian restaurant","{""Asian restaurant"",Restaurant}","bandra","{""food - good"",""food - amazing"",""drinks - great""}"
"ChIJJ1-wMT3J5zsR1zduh3ALcQY","National Restaurant",0,"4.2",2314,"National Restaurant 21A Turner Rd near Sahakari Bhandar Patkar Blocks Bandra West Mumbai Maharashtra 400050","Punjabi restaurant","{""Punjabi restaurant"",Dhaba,""Indian restaurant"",""North Indian restaurant""}","bandra","{""food - delicious"",""veg - non"",""quality - good""}"
"ChIJB6qflRTJ5zsRmxqAPDeShvw","Pali Bhavan",2,"4.5",1858,"Pali Bhavan 10 Pali Mala Rd Adarsh Nagar Bandra West Mumbai Maharashtra 400050","Restaurant","{Restaurant,Bar,""Indian restaurant""}","bandra","{""food - delicious"",""food - good"",""combination - great""}"
"ChIJI3DhVBbJ5zsR8eHzv3mMdmM","The Great Punjab Restaurant",1,"4.0",481,"The Great Punjab Restaurant 266 Linking Rd Bandra West Mumbai Maharashtra 400050","Punjabi restaurant","{""Punjabi restaurant""}","bandra","{""food - good"",""service - impeccable"",""starter - polite""}"
"ChIJizi3XBTI5zsRrO3iWnPGJME","Malhar Tribes Restaurant Bar",1,"4.5",5041,"Malhar Tribes Restaurant Bar Gamdevi Marol Andheri East Mumbai Maharashtra 400059","Goan restaurant","{""Goan restaurant"",Bar}","andheri","{""dining - delightful"",""rates - delectable"",""place - higher""}"
"ChIJwROoZxXI5zsRXTYM4phK2nI","New Airport Restaurant",1,"4.2",2143,"New Airport Restaurant Noori Baugh Andheri  Kurla Rd Bori Colony Marol Andheri East Mumbai Maharashtra 400059","Mughlai restaurant","{""Mughlai restaurant"",""Chinese restaurant""}","andheri","{""staff - friendly"",""airport - new"",""veg - non""}"
"ChIJ9YEaCw_J5zsRz3EPJMMyXEE","Roots of India  Times Square  Marol  Andheri East  Mumbai",1,"4.1",1918,"1  2 Ground Floor Roots of India  Times Square  Marol  Andheri East  Mumbai Tower D Times Square Andheri  Kurla Rd Sankasth Pada Welfare Society Marol Andheri East Mumbai Maharashtra 400059","Restaurant","{Restaurant,Bar,""Biryani restaurant"",""Buffet restaurant"",Cafe,""Chicken restaurant"",""Chinese restaurant"",""Fine dining restaurant"",""Non Vegetarian Restaurant"",""Vegetarian restaurant""}","andheri","{""place - good"",""prawns - tasteless"",""service - horrible""}"
"ChIJuwzcrzzI5zsRou14z0BEkBc","China Gate Restaurant",2,"4.1",1571,"G1 Ground Floor China Gate Restaurant Akruti Star MIDC Central Rd Kondivita Andheri East Mumbai Maharashtra 400069","Chinese restaurant","{""Chinese restaurant"",""Indian restaurant"",Restaurant}","andheri","{""service - slow"",""People - good"",""food - amazing""}"
"ChIJY2DpPUTI5zsRgQb6soJ7DRU","Citrus  Fine Dining Restaurant",2,"4.9",1191,"Citrus  Fine Dining Restaurant Sahar Airport Rd Mariyyman Nagar Greater Indra Nagar Andheri East Mumbai Maharashtra 400099","Fine dining restaurant","{""Fine dining restaurant"",""Breakfast restaurant"",""Buffet restaurant"",""Japanese restaurant"",""Mughlai restaurant"",""Sushi restaurant""}","andheri","{""dining - memorable"",""staff - warm"",""restaurants - elegant""}"
"ChIJI2CXQDzI5zsRvnf_pyQb7ac","RJ Spice",1,"4.3",1021,"RJ Spice Shop No2 Kondivita Andheri Kurla Rd RK Mandir Rd near JB Nagar near MIDC Andheri East Mumbai Maharashtra 400059","Chinese restaurant","{""Chinese restaurant"",""Thai restaurant""}","andheri","{""rice - great"",""seating - modest"",""place - available""}"
"ChIJ4ZhyKMrJ5zsROeNxNU_LxnQ","Ummrao",2,"4.9",1016,"CTS Ummrao 215 Andheri  Kurla Rd Hanuman Nagar Andheri East Mumbai Maharashtra 400059","Mughlai restaurant","{""Mughlai restaurant"",""Biryani restaurant"",""North Indian restaurant"",""Vegetarian restaurant""}","andheri","{""food - awesome"",""staff - supportive"",""food - Indian""}"
"ChIJIYjDZjfI5zsRg2KNPweQUCs","Cocoon Restaurant",1,"4.1",701,"Cocoon Restaurant New Chakala Rd Shaheed Bhagat Singh Society JB Nagar Tarun Bharat Andheri East Mumbai Maharashtra 400093","North Indian restaurant","{""North Indian restaurant"",""Buffet restaurant"",""Chinese restaurant"",""Continental restaurant""}","andheri","{""Food - good"",""food - quiet"",""food - great""}"
"ChIJsShl0yLI5zsRW3UFqFPjB5k","Tunga Kitchen  Bar Restaurant",2,"4.3",613,"Tunga Kitchen  Bar Restaurant B11 MIDC Central Rd Mulgaon Andheri East Mumbai Maharashtra 400093","North Indian restaurant","{""North Indian restaurant"",Bar,Restaurant}","andheri","{""food - delicious"",""Prawns - Fresh"",""times - amazing""}"
"ChIJbUOSRSPI5zsRAu75fOU9aL0","Banjara Mumbai",1,"4.5",5049,"Plot No 34 Banjara Mumbai Goldfinch Hotel 21 MIDC Central Rd MIDC Chakala Industrial Area MIDC Andheri East Mumbai Maharashtra 400093","Restaurant","{Restaurant,""Buffet restaurant"",""Chinese restaurant"",""Dessert restaurant"",""Indian restaurant"",""Mughlai restaurant"",""Seafood restaurant"",""Thai restaurant""}","andheri","{""staff - attentive"",""food - delicious"",""decor - comfortable""}"
"ChIJIyzPZJfJ5zsR9UhyY6Z6G8Q","1522 Bar  Kitchen Mumbai",1,"4.3",4121,"Level 2 1522 Bar  Kitchen Mumbai Goldfinch Hotel MIDC Central Rd near Akruti Center Point Chakala Industrial Area MIDC Andheri East Mumbai Maharashtra 400093","Bar","{Bar,""Cocktail bar"",""Continental restaurant"",""Indian restaurant"",""Modern Indian restaurant"",""Pizza restaurant"",Restaurant}","andheri","{""cocktail - good"",""place - good"",""staff - good""}"
"ChIJpeTiFz3J5zsRqLHb-Hgm-WI","Le Cirque Signature",2,"4.8",287,"Le Cirque Signature The Leela AndheriKurla Road Vijay Nagar Colony West Marol Andheri East AndheriE Maharashtra 400059","Italian restaurant","{""Italian restaurant"",""Fine dining restaurant""}","andheri","{""service - Amazing"",""food - polite"",""manner - polite""}"
"ChIJF-4TeznI5zsRHH3XIK74OTY","Solitaire",2,"4.4",205,"1st Floor Solitaire Hotel Kohinoor Continental Andheri  Kurla Rd J B Nagar Andheri East Mumbai Maharashtra 400059","Restaurant","{Restaurant,""Breakfast restaurant""}","andheri","{""mutton - soft"",""experience - good"",""dining - fine""}"
"ChIJm5fdJTzI5zsRqDx6TKQv1SA","Somethings Fishy Restaurant",2,"4.2",3282,"Ground Floor Somethings Fishy Restaurant In center Tunga paradise B11 Hotel Tunga International B 11 MIDC Central Rd opp Hotel Goldfinch Andheri East Mumbai Maharashtra 400093","Seafood restaurant","{""Seafood restaurant"",Restaurant}","andheri","{""place - good"",""food - good"",""staff - courteous""}"
"ChIJPVL92NPJ5zsRHRysEwGIFFk","Victory Restaurant",1,"4.4",2064,"Victory Restaurant Sujata Mansion Swami Vivekananda Rd opp Arasa Shopping Centre Railway Colony Andheri West Mumbai Maharashtra 400058","Mughlai restaurant","{""Mughlai restaurant"",""Chinese restaurant"",""Indian restaurant"",""Kerala restaurant""}","andheri","{""food - good"",""food - nice"",""Food - delicious""}"
"ChIJfw0EJxHI5zsREdE3WL67aAE","Choice Restaurant",0,"4.3",1598,"Choice Restaurant Abu Asad Compound Marol Pipeline Road Andheri E opp Mukund Hospital Andheri East Mumbai Maharashtra 400059","Family restaurant","{""Family restaurant"",""Chinese restaurant"",""Fast food restaurant"",""Halal restaurant"",""Meal delivery"",""Takeout restaurant"",""Mughlai restaurant"",""Non Vegetarian Restaurant"",Restaurant,""Vegetarian restaurant""}","andheri","{""service - friendly"",""quantity - more"",""s - good""}"
"ChIJZ1VVhTnI5zsRq8LogVB2Tv4","spirit Kitchen baropp trade star Jb nagar Andheri east mumbai 400059",1,"4.1",649,"Shop no 4 spirit Kitchen baropp trade star Jb nagar Andheri east mumbai 400059 56 Anant Kanekar Marg opp Trade Star Ajit Nagar J B Nagar Andheri E Mumbai Maharashtra 400059","Restaurant","{Restaurant}","andheri","{""test - good"",""food - good"",""stuff - good""}"
"ChIJFQ4KRkTI5zsRP6AREXbSng8","Poolside Cafe",2,"4.2",430,"Poolside Cafe VITS Hotel International Airport Zone Andheri  Kurla Rd Bhim Nagar Andheri East Mumbai Maharashtra 400059","Cafe","{Cafe,Bar,""Breakfast restaurant"",""Eclectic restaurant"",Restaurant}","andheri","{""food - ok"",""food - tasty"",""ambienceand - Beautiful""}"
"ChIJB92AGzjI5zsRBoKQqk9dSp4","Crrave N Eat",2,"4.0",401,"Crrave N Eat shop no2 chitrakoot society j b nagar andheri east mumbai 400059 J B Nagar Andheri East Mumbai Maharashtra 400099","Fast food restaurant","{""Fast food restaurant"",""Coffee shop""}","andheri","{""place - good"",""service - prompt"",""toast - tasteless""}"
"ChIJfU8fg6XJ5zsRDtZ6DOmzRuY","ONE AURA Restaurant  Banquets",2,"4.5",158,"ONE AURA Restaurant  Banquets Sahar Plaza Midas II Metro Station next to JB Nagar Bhim Nagar Andheri East Mumbai Maharashtra 400059","Restaurant","{Restaurant,""Banquet hall""}","andheri","{""service - great"",""place - good"",""experience - pleasing""}"
"ChIJK_BkC-jR5zsRAjyjj9Rks8g","Samrat",1,"4.3",9597,"Samrat Prem Court Jamshedji Tata Road Churchgate Mumbai Maharashtra 400020","Vegetarian restaurant","{""Vegetarian restaurant"",""Gujarati restaurant"",""Indian restaurant"",""North Indian restaurant"",Restaurant}","churchgate","{""food - good"",""visit - Worth"",""dishes - great""}"
"ChIJxY2uoefR5zsRXJcn_xo_D0c","Mockingbird Cafe Bar",2,"4.4",6776,"Mockingbird Cafe Bar 80 Veer Nariman Rd Churchgate Mumbai Maharashtra 400020","Cafe","{Cafe,Bar,""Breakfast restaurant"",""Coffee store"",""Pizza restaurant"",Restaurant}","churchgate","{""place - good"",""food - Amazing"",""atmosphere - nice""}"
